ID,Book Title,Title,Authors,PDFs
276948,NSDI 22,{CloudCluster}: Unearthing the Functional Structure of a Cloud Service,Weiwu Pang and Sourav Panda and Jehangir Amjad and Christophe Diot and Ramesh Govindan,https://www.usenix.org/system/files/nsdi22-paper-pang.pdf
276950,NSDI 22,Cocktail: A Multidimensional Optimization for Model Serving in Cloud,Jashwant Raj Gunasekaran and Cyan Subhra Mishra and Prashanth Thinakaran and Bikash Sharma and Mahmut Taylan Kandemir and Chita R. Das,https://www.usenix.org/system/files/nsdi22-paper-gunasekaran.pdf
278389,NSDI 22,Collie: Finding Performance Anomalies in {RDMA} Subsystems,Xinhao Kong and Yibo Zhu and Huaping Zhou and Zhuo Jiang and Jianxi Ye and Chuanxiong Guo and Danyang Zhuo,https://www.usenix.org/system/files/nsdi22-paper-kong.pdf
279970,USENIX Security 22,{Communication-Efficient} Triangle Counting under Local Differential Privacy,Jacob Imola and Takao Murakami and Kamalika Chaudhuri,https://www.usenix.org/system/files/sec22-imola.pdf
281246,SOUPS 2022,Comparing User Perceptions of {Anti-Stalkerware} Apps with the Technical Reality,Matthias Fassl and Simon Anell and Sabine Houy and Martina Lindorfer and Katharina Krombholz,https://www.usenix.org/system/files/soups2022-fassl.pdf
281416,USENIX Security 22,Composable Cachelets: Protecting Enclaves from Cache {Side-Channel} Attacks,Daniel Townley and Kerem Ar{\i}kan and Yu David Liu and Dmitry Ponomarev and O{\u g}uz Ergin,https://www.usenix.org/system/files/sec22-townley.pdf
281348,USENIX Security 22,{COMRace}: Detecting Data Race Vulnerabilities in {COM} Objects,Fangming Gu and Qingli Guo and Lian Li and Zhiniang Peng and Wei Lin and Xiaobo Yang and Xiaorui Gong,https://www.usenix.org/system/files/sec22-gu-fangming.pdf
276982,NSDI 22,Configanator: A Data-driven Approach to Improving {CDN} Performance.,Usama Naseer and Theophilus A. Benson,https://www.usenix.org/system/files/nsdi22-paper-naseer.pdf
279988,USENIX Security 22,Constant-weight {PIR}: Single-round Keyword {PIR} via Constant-weight Equality Operators,Rasoul Akhavan Mahdavi and Florian Kerschbaum,https://www.usenix.org/system/files/sec22-mahdavi.pdf
280766,USENIX ATC 22,Co-opting Linux Processes for {High-Performance} Network Simulation,Rob Jansen and Jim Newsome and Ryan Wails,https://www.usenix.org/system/files/atc22-jansen.pdf
279930,USENIX Security 22,Counting in Regexes Considered Harmful: Exposing {ReDoS} Vulnerability of Nonbacktracking Matchers,Lenka Turo{\v n}ov{\'a} and Luk{\'a}{\v s} Hol{\'\i}k and Ivan Homoliak and Ond{\v r}ej Leng{\'a}l and Margus Veanes and Tom{\'a}{\v s} Vojnar,https://www.usenix.org/system/files/sec22-turonova.pdf
280744,USENIX ATC 22,{CoVA}: Exploiting {Compressed-Domain} Analysis to Accelerate Video Analytics,Jinwoo Hwang and Minsu Kim and Daeun Kim and Seungho Nam and Yoonsung Kim and Dohee Kim and Hardik Sharma and Jongse Park,https://www.usenix.org/system/files/atc22-hwang.pdf
281312,USENIX Security 22,Creating a Secure Underlay for the Internet,Henry Birge-Lee and Joel Wanner and Grace H. Cimaszewski and Jonghoon Kwon and Liang Wang and Fran{\c c}ois Wirz and Prateek Mittal and Adrian Perrig and Yixin Sun,https://www.usenix.org/system/files/sec22-birge-lee.pdf
280762,USENIX ATC 22,{CRISP}: Critical Path Analysis of {Large-Scale} Microservice Architectures,Zhizhou Zhang and Murali Krishna Ramanathan and Prithvi Raj and Abhishek Parwal and Timothy Sherwood and Milind Chabbi,https://www.usenix.org/system/files/atc22-zhang-zhizhou.pdf
277806,FAST 22,{ctFS}: Replacing File Indexing with Hardware Memory Translation through Contiguous File Allocation for Persistent Memory,Ruibin Li and Xiang Ren and Xu Zhao and Siwei He and Michael Stumm and Ding Yuan,https://www.usenix.org/system/files/fast22-li.pdf
278330,NSDI 22,{CurvingLoRa} to Boost {LoRa} Network Throughput via Concurrent Transmission,Chenning Li and Xiuzhen Guo and Longfei Shangguan and Zhichao Cao and Kyle Jamieson,https://www.usenix.org/system/files/nsdi22-paper-li_chenning.pdf
279920,USENIX Security 22,The Dangers of Human Touch: Fingerprinting Browser Extensions through User Actions,Konstantinos Solomos and Panagiotis Ilia and Soroush Karami and Nick Nikiforakis and Jason Polakis,https://www.usenix.org/system/files/sec22-solomos.pdf
278294,NSDI 22,{Data-Parallel} Actors: A Programming Model for Scalable Query Serving Systems,Peter Kraft and Fiodar Kazhamiaka and Peter Bailis and Matei Zaharia,https://www.usenix.org/system/files/nsdi22-paper-kraft.pdf
277170,USENIX Security 22,Debloating Address Sanitizer,Yuchen Zhang and Chengbin Pang and Georgios Portokalidis and Nikos Triandopoulos and Jun Xu,https://www.usenix.org/system/files/sec22-zhang-yuchen.pdf
280932,OSDI 22,Debugging the {OmniTable} Way,Andrew Quinn and Jason Flinn and Michael Cafarella and Baris Kasikci,https://www.usenix.org/system/files/osdi22-quinn.pdf
278322,NSDI 22,Decentralized cloud wide-area network traffic engineering with {BLASTSHIELD},Umesh Krishnaswamy and Rachee Singh and Nikolaj Bj{\o}rner and Himanshu Raj,https://www.usenix.org/system/files/nsdi22-paper-krishnaswamy.pdf
281430,USENIX Security 22,Decomperson: How Humans Decompile and What We Can Learn From It,Kevin Burk and Fabio Pagani and Christopher Kruegel and Giovanni Vigna,https://www.usenix.org/system/files/sec22-burk.pdf
277844,FAST 22,{DedupSearch}: {Two-Phase} Deduplication Aware Keyword Search,Nadav Elias and Philip Shilane and Sarai Sheinvald and Gala Yadgar,https://www.usenix.org/system/files/fast22-elias.pdf
277106,USENIX Security 22,{DeepDi}: Learning a Relational Graph Convolutional Network Model on Instructions for Fast and Accurate Disassembly,Sheng Yu and Yu Qu and Xunchao Hu and Heng Yin,https://www.usenix.org/system/files/sec22-yu-sheng.pdf
279946,USENIX Security 22,{DeepPhish}: Understanding User Trust Towards Artificially Generated Profiles in Online Social Networks,Jaron Mink and Licheng Luo and Nat{\~a} M. Barbosa and Olivia Figueira and Yang Wang and Gang Wang,https://www.usenix.org/system/files/sec22-mink.pdf
277826,FAST 22,{DeepSketch}: A New Machine {Learning-Based} Reference Search Technique for {Post-Deduplication} Delta Compression,Jisung Park and Jeonggyun Kim and Yeseong Kim and Sungjin Lee and Onur Mutlu,https://www.usenix.org/system/files/fast22-park.pdf
280920,OSDI 22,Demystifying and Checking Silent Semantic Violations in Large Distributed Systems,Chang Lou and Yuzhuo Jing and Peng Huang,https://www.usenix.org/system/files/osdi22-lou-demystifying.pdf
277834,FAST 22,{DEPART}: Replica Decoupling for Distributed {Key-Value} Storage,Qiang Zhang and Yongkun Li and Patrick P.C. Lee and Yinlong Xu and Si Wu,https://www.usenix.org/system/files/fast22-zhang-qiang.pdf
280690,USENIX ATC 22,{DepFast}: Orchestrating Code of Quorum Systems,Xuhao Luo and Weihai Shen and Shuai Mu and Tianyin Xu,https://www.usenix.org/system/files/atc22-luo.pdf
280904,OSDI 22,Design and Verification of the Arm Confidential Compute Architecture,Xupeng Li and Xuheng Li and Christoffer Dall and Ronghui Gu and Jason Nieh and Yousuf Sait and Gareth Stockwell,https://www.usenix.org/system/files/osdi22-li.pdf
276964,NSDI 22,Detecting Ephemeral Optical Events with {OpTel},Congcong Miao and Minggang Chen and Arpit Gupta and Zili Meng and Lianjin Ye and Jingyu Xiao and Jie Chen and Zekun He and Xulong Luo and Jilong Wang and Heng Yu,https://www.usenix.org/system/files/nsdi22-paper-miao.pdf
281258,SOUPS 2022,Detecting {iPhone} Security Compromise in Simulated Stalking Scenarios: Strategies and Obstacles,Andrea Gallardo and Hanseul Kim and Tianying Li and Lujo Bauer and Lorrie Cranor,https://www.usenix.org/system/files/soups2022-gallardo_1.pdf
281422,USENIX Security 22,Detecting Logical Bugs of {DBMS} with Coverage-based Guidance,Yu Liang and Song Liu and Hong Hu,https://www.usenix.org/system/files/sec22-liang.pdf
276944,NSDI 22,Differential Network Analysis,Peng Zhang and Aaron Gember-Jacobson and Yueshang Zuo and Yuhao Huang and Xu Liu and Hao Li,https://www.usenix.org/system/files/nsdi22-paper-zhang_peng.pdf
280792,USENIX ATC 22,"Direct Access, {High-Performance} Memory Disaggregation with {DirectCXL}",Donghyun Gouk and Sangwon Lee and Miryeong Kwon and Myoungsoo Jung,https://www.usenix.org/system/files/atc22-gouk.pdf
276936,NSDI 22,{DispersedLedger}: {High-Throughput} Byzantine Consensus on Variable Bandwidth Networks,Lei Yang and Seo Jin Park and Mohammad Alizadeh and Sreeram Kannan and David Tse,https://www.usenix.org/system/files/nsdi22-paper-yang_lei.pdf
280756,USENIX ATC 22,{DLOS}: Effective Static Detection of Deadlocks in {OS} Kernels,Jia-Ju Bai and Tuo Li and Shi-Min Hu,https://www.usenix.org/system/files/atc22-bai.pdf
281410,USENIX Security 22,{DnD}: A {Cross-Architecture} Deep Neural Network Decompiler,Ruoyu Wu and Taegyu Kim and Dave (Jing) Tian and Antonio Bianchi and Dongyan Xu,https://www.usenix.org/system/files/sec22-wu-ruoyu.pdf
281272,SOUPS 2022,Do Password Managers Nudge Secure (Random) Passwords?,Samira Zibaei and Dinah Rinoa Malapaya and Benjamin Mercier and Amirali Salehi-Abari and Julie Thorpe,https://www.usenix.org/system/files/soups2022-zibaei.pdf
277258,USENIX Security 22,{DoLTEst}: In-depth Downlink Negative Testing Framework for {LTE} Devices,CheolJun Park and Sangwook Bae and BeomSeok Oh and Jiho Lee and Eunkyu Lee and Insu Yun and Yongdae Kim,https://www.usenix.org/system/files/sec22-park-cheoljun.pdf
278308,NSDI 22,Donar: Anonymous {VoIP} over Tor,Y{\'e}rom-David Bromberg and Quentin Dufour and Davide Frey and {\'E}tienne Rivi{\`e}re,https://www.usenix.org/system/files/nsdi22-paper-bromberg.pdf
281426,USENIX Security 22,Don{\textquoteright}t Mesh Around: {Side-Channel} Attacks and Mitigations on Mesh Interconnects,Miles Dai and Riccardo Paccagnella and Miguel Gomez-Garcia and John McCalpin and Mengjia Yan,https://www.usenix.org/system/files/sec22-dai.pdf
277204,USENIX Security 22,Dos and Don{\textquoteright}ts of Machine Learning in Computer Security,Daniel Arp and Erwin Quiring and Feargus Pendlebury and Alexander Warnecke and Fabio Pierazzi and Christian Wressnegger and Lorenzo Cavallaro and Konrad Rieck,https://www.usenix.org/system/files/sec22-arp.pdf
279918,USENIX Security 22,Double Trouble: Combined Heterogeneous Attacks on {Non-Inclusive} Cache Hierarchies,Antoon Purnal and Furkan Turan and Ingrid Verbauwhede,https://www.usenix.org/system/files/sec22-purnal.pdf
277102,USENIX Security 22,{DoubleStar}: {Long-Range} Attack Towards Depth Estimation based Obstacle Avoidance in Autonomous Systems,Ce Zhou and Qiben Yan and Yan Shi and Lichao Sun,https://www.usenix.org/system/files/sec22-zhou-ce.pdf
281316,USENIX Security 22,Drifuzz: Harvesting Bugs in Device Drivers from Golden Seeds,Zekun Shen and Ritik Roongta and Brendan Dolan-Gavitt,https://www.usenix.org/system/files/sec22-shen-zekun.pdf
281232,SOUPS 2022,{DualCheck}: Exploiting Human Verification Tasks for Opportunistic Online Safety Microlearning,Ryo Yoshikawa and Hideya Ochiai and Koji Yatani,https://www.usenix.org/system/files/soups2022-yoshikawa.pdf
280868,OSDI 22,"{DuoAI}: Fast, Automated Inference of Inductive Invariants for Verifying Distributed Protocols",Jianan Yao and Runzhou Tao and Ronghui Gu and Jason Nieh,https://www.usenix.org/system/files/osdi22-yao.pdf
277830,FAST 22,{DUPEFS}: Leaking Data Over the Network With Filesystem Deduplication Side Channels,Andrei Bacs and Saidgani Musaev and Kaveh Razavi and Cristiano Giuffrida and Herbert Bos,https://www.usenix.org/system/files/fast22-bacs.pdf
280878,OSDI 22,{DURINN}: Adversarial Memory and Thread Interleaving for Detecting Durable Linearizability Bugs,Xinwei Fu and Dongyoon Lee and Changwoo Min,https://www.usenix.org/system/files/osdi22-fu.pdf
280682,USENIX ATC 22,{DVABatch}: Diversity-aware {Multi-Entry} {Multi-Exit} Batching for Efficient Processing of {DNN} Services on {GPUs},Weihao Cui and Han Zhao and Quan Chen and Hao Wei and Zirui Li and Deze Zeng and Chao Li and Minyi Guo,https://www.usenix.org/system/files/atc22-cui.pdf
276986,NSDI 22,Dynamic Scheduling of Approximate Telemetry Queries,Chris Misa and Walt O{\textquoteright}Connor and Ramakrishnan Durairajan and Reza Rejaie and Walter Willinger,https://www.usenix.org/system/files/nsdi22-paper-misa.pdf
281440,USENIX Security 22,Dynamic Searchable Encryption with Optimal Search in the Presence of Deletions,Javad Ghareh Chamani and Dimitrios Papadopoulos and Mohammadamin Karbasforushan and Ioannis Demertzis,https://www.usenix.org/system/files/sec22-chamani.pdf
278348,NSDI 22,An edge-queued datagram service for all datacenter traffic,Vladimir Olteanu and Haggai Eran and Dragos Dumitrescu and Adrian Popa and Cristi Baciu and Mark Silberstein and Georgios Nikolaidis and Mark Handley and Costin Raiciu,https://www.usenix.org/system/files/nsdi22-paper-olteanu.pdf
280876,OSDI 22,Efficient and Scalable Graph Pattern Mining on {GPUs},Xuhao Chen and Arvind,https://www.usenix.org/system/files/osdi22-chen.pdf
280010,USENIX Security 22,Efficient Differentially Private Secure Aggregation for Federated Learning via Hardness of Learning with Errors,Timothy Stevens and Christian Skalka and Christelle Vincent and John Ring and Samuel Clark and Joseph Near,https://www.usenix.org/system/files/sec22-stevens.pdf
280004,USENIX Security 22,Efficient Representation of Numerical Optimization Problems for {SNARKs},Sebastian Angel and Andrew J. Blumberg and Eleftherios Ioannidis and Jess Woods,https://www.usenix.org/system/files/sec22-angel.pdf
278338,NSDI 22,Efficient Scheduling Policies for {Microsecond-Scale} Tasks,Sarah McClure and Amy Ousterhout and Scott Shenker and Sylvia Ratnasamy,https://www.usenix.org/system/files/nsdi22-paper-mcclure_2.pdf
280902,OSDI 22,Ekko: A {Large-Scale} Deep Learning Recommender System with {Low-Latency} Model Update,Chijun Sima and Yao Fu and Man-Kit Sit and Liyi Guo and Xuri Gong and Feng Lin and Junyu Wu and Yongsheng Li and Haidong Rong and Pierre-Louis Aublin and Luo Mai,https://www.usenix.org/system/files/osdi22-sima.pdf
276952,NSDI 22,Ekya: Continuous Learning of Video Analytics Models on Edge Compute Servers,Romil Bhardwaj and Zhengxu Xia and Ganesh Ananthanarayanan and Junchen Jiang and Yuanchao Shu and Nikolaos Karianakis and Kevin Hsieh and Paramvir Bahl and Ion Stoica,https://www.usenix.org/system/files/nsdi22-paper-bhardwaj.pdf
277180,USENIX Security 22,Elasticlave: An Efficient Memory Model for Enclaves,Jason Zhijingcheng Yu and Shweta Shinde and Trevor E. Carlson and Prateek Saxena,https://www.usenix.org/system/files/sec22-yu-jason.pdf
279902,USENIX Security 22,"Electronic Monitoring Smartphone Apps: An Analysis of Risks from Technical, {Human-Centered",Kentrell Owens and Anita Alem and Franziska Roesner and Tadayoshi Kohno,https://www.usenix.org/system/files/sec22-owens.pdf
278334,NSDI 22,Elixir: A High-performance and Low-cost Approach to Managing {Hardware/Software} Hybrid Flow Tables Considering Flow Burstiness,Yanshu Wang and Dan Li and Yuanwei Lu and Jianping Wu and Hua Shao and Yutian Wang,https://www.usenix.org/system/files/nsdi22-paper-wang_yanshu.pdf
281274,SOUPS 2022,"An Empirical Study of a Decentralized Identity Wallet: Usability, Security, and Perspectives on User Control",Maina Korir and Simon Parkin and Paul Dunphy,https://www.usenix.org/system/files/soups2022-korir.pdf
277210,USENIX Security 22,"Empirical Understanding of Deletion Privacy: Experiences, Expectations, and Measures",Mohsen Minaei and Mainack Mondal and Aniket Kate,https://www.usenix.org/system/files/sec22-minaei.pdf
278326,NSDI 22,Enabling In-situ Programmability in Network Data Plane: From Architecture to Language,Yong Feng and Zhikang Chen and Haoyu Song and Wenquan Xu and Jiahao Li and Zijian Zhang and Tong Yun and Ying Wan and Bin Liu,https://www.usenix.org/system/files/nsdi22-paper-feng.pdf
278318,NSDI 22,Enabling {IoT} {Self-Localization} Using Ambient 5G Signals,Suraj Jog and Junfeng Guan and Sohrab Madani and Ruochen Lu and Songbin Gong and Deepak Vasisht and Haitham Hassanieh,https://www.usenix.org/system/files/nsdi22-paper-jog.pdf
281420,USENIX Security 22,"{End-to-Same-End} Encryption: Modularly Augmenting an App with an Efficient, Portable, and Blind Cloud Storage",Long Chen and Ya-Nan Li and Qiang Tang and Moti Yung,https://www.usenix.org/system/files/sec22-chen-long.pdf
280734,USENIX ATC 22,{EPK}: Scalable and Efficient Memory Protection Keys,Jinyu Gu and Hao Li and Wentai Li and Yubin Xia and Haibo Chen,https://www.usenix.org/system/files/atc22-gu-jinyu.pdf
281322,USENIX Security 22,Estimating Incidental Collection in Foreign Intelligence Surveillance: {Large-Scale} Multiparty Private Set Intersection with Union and Sum,Anunay Kulshrestha and Jonathan Mayer,https://www.usenix.org/system/files/sec22-kulshrestha.pdf
281228,SOUPS 2022,Evaluating the Usability of Privacy Choice Mechanisms,Hana Habib and Lorrie Faith Cranor,https://www.usenix.org/system/files/soups2022-habib.pdf
276942,NSDI 22,Evolvable Network Telemetry at Facebook,Yang Zhou and Ying Zhang and Minlan Yu and Guangyu Wang and Dexter Cao and Eric Sung and Starsky Wong,https://www.usenix.org/system/files/nsdi22-paper-zhou.pdf
277822,FAST 22,{exF2FS}: Transaction Support in {Log-Structured} Filesystem,Joontaek Oh and Sion Ji and Yongjin Kim and Youjip Won,https://www.usenix.org/system/files/fast22-oh.pdf
277206,USENIX Security 22,Expected Exploitability: Predicting the Development of Functional Vulnerability Exploits,Octavian Suciu and Connor Nelson and Zhuoer Lyu and Tiffany Bao and Tudor Dumitras,https://www.usenix.org/system/files/sec22-suciu.pdf
